Date,Close,High,Low,Open,Volume,RSI,MA10,MA20,MA50,MACD
2021-07-02,74912.6484375,76021.01619660485,74325.86144253107,75890.61908661175,2602814,70.7444813558666,73119.69921875,70270.53984375,66920.659453125,515.1843477533469
2021-07-05,74912.6484375,74912.6484375,74912.6484375,74912.6484375,0,70.7444813558666,73660.84375,70658.469140625,67133.205390625,399.25098930923787
2021-07-06,74912.6484375,74912.6484375,74912.6484375,74912.6484375,0,70.7444813558666,74136.78984375,71046.3984375,67340.535390625,286.7363038957601
2021-07-07,74912.6484375,74912.6484375,74912.6484375,74912.6484375,0,70.7444813558666,74475.81953125,71466.9265625,67547.865390625,181.60905220089853
2021-07-08,74912.6484375,74912.6484375,74912.6484375,74912.6484375,0,70.7444813558666,74749.65234375,71893.97421875,67742.1559375,86.2091213251656
2021-07-09,71587.546875,72435.12043442151,69631.59785408704,71717.93631227998,4425779,50.80778999402853,74567.09765625,72122.16796875,67869.944453125,-210.48959299426406
2021-07-12,71587.546875,71587.546875,71587.546875,71587.546875,0,50.80778999402853,74384.54296875,72376.441015625,67997.73296875,-405.12508605939183
2021-07-13,67414.859375,69696.79340444219,66567.28585213653,69696.79340444219,2810925,36.030106105190605,73693.44296875,72396.000390625,68053.803203125,-790.9540212407753
2021-07-14,67414.859375,67414.859375,67414.859375,67414.859375,0,36.030106105190605,72845.8671875,72376.440625,68082.490390625,-1008.2995992747033
2021-07-15,66828.078125,68132.04148619137,65328.51910825451,65328.51910825451,3495233,34.39839244811388,71939.61328125,72321.021875,68124.217265625,-1143.7983485688
2021-07-16,66828.078125,66828.078125,66828.078125,66828.078125,0,34.39839244811388,71131.15625,72125.427734375,68195.93515625,-1180.8400665562701
2021-07-19,63242.18359375,65328.52199346409,62525.00332962894,65198.124884002405,3830983,26.040185329028603,69964.109765625,71812.4767578125,68181.591640625,-1380.3810749948059
2021-07-20,65328.51953125,65850.10794943821,60960.24339435019,63763.76579043957,3595597,35.812488484254615,69005.696875,71571.243359375,68211.582734375,-1306.178556322146
2021-07-21,64546.1484375,65524.119104216625,64089.75854430849,64872.133542514464,2205731,33.99834301375101,67969.046875,71222.433203125,68233.750234375,-1244.3858525613298
2021-07-22,65393.71875,65654.51296175206,63894.15970826189,64480.946684704024,2193826,37.68135581963609,67017.15390625,70883.403125,68279.38890625,-1086.7553962300162
2021-07-23,63242.18359375,65067.72777454072,63242.18359375,64741.7350008865,2562277,32.69396524117745,66182.617578125,70374.8576171875,68280.692890625,-1066.2379114485584
2021-07-26,62590.19921875,63568.16982222611,62394.603562887554,62916.18814060269,1905093,31.340263678949228,65282.8828125,69833.712890625,68280.692890625,-1034.607741857395
2021-07-27,61938.21875,63633.3696202481,61938.21875,63568.17106701724,3999762,30.00245441359425,64735.21875,69214.330859375,68285.908828125,-995.3121328612527
2021-07-28,63242.18359375,63242.18359375,62003.41872970042,62003.41872970042,2246570,35.89619904731988,64317.951171875,68581.9091796875,68323.72375,-826.1795376262091
2021-07-29,63828.96484375,63828.96484375,63242.18170660027,63502.97207982342,1795990,38.409348574125765,64018.03984375,67978.8265625,68309.380078125,-628.4197960939084
2021-07-30,63894.16015625,64415.74858341119,63372.57556700695,63437.7741204021,2041322,38.69691732331477,63724.648046875,67427.9021484375,68325.027578125,-454.9381064759357
2021-08-02,63242.18359375,64350.55134833789,62850.99226536494,63242.18359375,1936438,36.84425217077079,63724.648046875,66844.37890625,68319.811796875,-350.4989639375585
2021-08-03,64415.74609375,64415.74609375,63242.17985383181,63307.37456678905,1907354,42.20776107678928,63633.370703125,66319.5337890625,68306.7721875,-177.50872854751242
2021-08-04,64415.74609375,64415.74609375,64415.74609375,64415.74609375,0,42.20776107678929,63620.33046875,65794.688671875,68285.908828125,-45.10986900069656
2021-08-05,64806.93359375,64872.13214851921,63828.96678596658,63894.16150281756,1699394,44.04482592560456,63561.651953125,65289.4029296875,68295.036484375,79.97402243793044
2021-08-06,63959.359375,65067.72711841135,63959.359375,65067.72711841135,1679351,41.003562683151394,63633.36953125,64907.9935546875,68275.477109375,114.67877340868245
2021-08-09,64089.7578125,64480.94914505448,63698.570317863785,63959.360701648504,1851898,41.6708670527719,63783.325390625,64533.1041015625,68271.565234375,153.06690375403832
2021-08-10,64089.7578125,64089.7578125,64089.7578125,64089.7578125,0,41.6708670527719,63998.479296875,64366.8490234375,68201.151328125,183.08074162375647
2021-08-11,65524.11328125,66306.48820992824,64611.341251819395,64741.73067673583,2579607,49.02615011636507,64226.672265625,64272.31171875,68129.43328125,297.39229728623013
2021-08-12,65132.92578125,65719.71276889043,64872.131564520925,65524.11710634362,1486762,47.275253143387246,64357.068359375,64187.5541015625,68040.763828125,341.36792403812524
2021-08-13,64937.328125,65132.923781541635,64089.75462248904,65132.923781541635,2002593,46.38326823074933,64461.38515625,64093.0166015625,67971.653828125,350.6571185057119
2021-08-16,65589.3125,65589.3125,64546.14335918684,64937.32698959427,3002459,49.784378498399974,64696.098046875,64210.373046875,67940.358828125,391.010060906184
2021-08-17,65589.3125,65589.3125,65589.3125,65589.3125,0,49.78437849839997,64813.4546875,64223.4126953125,67909.063828125,406.2184801053543
2021-08-18,65850.109375,66828.08000443844,65002.52817709521,65850.109375,2784854,51.21986121608944,64956.891015625,64288.6107421875,67896.024296875,420.587142034919
2021-08-19,67023.671875,67154.06129915954,65067.7230509046,65654.51000088398,3882822,57.15520308044272,65178.56484375,64370.1083984375,67909.063828125,490.96819800308253
2021-08-20,65263.3203125,66436.88656560275,64806.930451246015,65980.49670434877,2710260,47.766529042600446,65308.9609375,64471.165234375,67873.856796875,404.41268901478236
2021-08-23,63437.7734375,65198.122846464576,62981.38740656505,64546.14499536786,3219159,40.36197135419441,65243.7625,64513.5439453125,67812.570546875,218.94741342747056
2021-08-24,63242.18359375,64676.544121992105,62916.190820095784,64676.544121992105,1611086,39.65274207559389,65159.005078125,64578.7421875,67736.94078125,84.73083296347113
2021-08-25,63568.16796875,64546.14238162908,63111.78195629601,63242.179056402274,1611237,41.49784796865921,64963.410546875,64595.04140625,67652.183046875,22.76432612139797
2021-08-26,63111.78515625,64546.14565430939,63111.78515625,63763.7668519208,1622840,39.6691828180525,64761.296484375,64559.182421875,67555.6896875,-40.64957826534953
2021-08-27,63763.76953125,64220.15558602128,62590.203197313385,62590.203197313385,1667597,43.499654925934024,64643.940625,64552.662890625,67416.165859375,-30.820368568050867
2021-08-30,64741.734375,64806.93292910054,63763.76757724645,64154.955063931506,1841048,48.7553742106388,64559.1828125,64627.6404296875,67320.976484375,45.274500487982095
2021-08-31,64806.93359375,65132.92636759603,64089.75716712518,64872.13214851921,1126449,49.09534561256107,64480.944921875,64647.1998046875,67214.05140625,100.56062272891768
2021-09-01,64806.93359375,65132.92636759603,62590.201921188105,64806.93359375,1367562,49.09534561256107,64376.62734375,64666.7591796875,67079.743046875,135.5159758908212
2021-09-02,64806.93359375,64806.93359375,64806.93359375,64806.93359375,0,49.09534561256107,64154.953515625,64666.7591796875,66932.3953125,155.5871111715926
2021-09-03,64806.93359375,64806.93359375,64806.93359375,64806.93359375,0,49.09534561256106,64109.31484375,64709.137890625,66760.272109375,164.92233046389538
2021-09-06,65198.12109375,65263.319644690564,64806.9297881066,64806.9297881066,1363795,51.682259586877535,64285.349609375,64764.5560546875,66595.97265625,191.62789899605048
2021-09-07,65198.12109375,65719.70950127453,65067.723991868865,65132.922542809436,1569946,51.682259586877535,64480.943359375,64819.97421875,66413.417890625,202.41948477201106
2021-09-08,65198.12109375,65198.12109375,65198.12109375,65198.12109375,0,51.682259586877535,64643.938671875,64803.674609375,66199.56796875,202.20942675180646
2021-09-09,64741.734375,65263.322807804325,64285.35217213259,65002.528591402166,1231484,48.11903282074951,64806.93359375,64784.1150390625,65976.5903125,165.52835275157895
2021-09-10,64676.54296875,65067.72661432345,64285.35164734024,65067.72661432345,1292666,47.614047096147054,64898.2109375,64771.07578125,65771.868203125,132.498733349075
2021-09-13,63959.359375,64546.146361660554,63959.359375,64415.749253513764,1571905,42.348700329786276,64819.9734375,64689.578125,65552.802421875,61.57863252726065
2021-09-14,64089.7578125,64220.154923351496,63242.18426780182,63959.360701648504,1854309,43.57056830540609,64748.255859375,64614.600390625,65336.344609375,24.57761585602168
2021-09-15,63307.375,64089.75377793859,63307.375,64089.75377793859,1203304,38.32248797726098,64598.3,64487.463671875,65104.239140625,-47.53150586594444
2021-09-16,63959.359375,64480.94780758716,63568.17188847782,64480.94780758716,859567,44.339200473188534,64513.542578125,64334.248046875,64885.173359375,-46.21933148188765
2021-09-17,63372.57421875,64154.953004928466,63372.57421875,63568.16987477413,1510271,40.50908827465869,64370.106640625,64239.7107421875,64720.87390625,-77.90693174214744
2021-09-20,64937.328125,65850.10785552765,63437.77293860165,63437.77293860165,1925739,52.333695642878794,64344.02734375,64314.6884765625,64587.86953125,8.86672716691811
2021-09-21,64937.328125,64937.328125,64937.328125,64937.328125,0,52.333695642878794,64317.948046875,64399.445703125,64538.31890625,65.46164194946164
2021-09-22,64937.328125,64937.328125,64937.328125,64937.328125,0,52.333695642878794,64291.86875,64467.9037109375,64488.76828125,100.02510529783777
2021-09-23,64872.1328125,65458.91981142875,64220.154933971244,64937.331367936524,1018702,51.7979324106568,64304.90859375,64555.92109375,64449.649375,114.57921786169422
2021-09-24,64872.1328125,65067.728478809586,64872.1328125,64872.1328125,68521289,51.7979324106568,64324.467578125,64611.3392578125,64410.53046875,119.72836969034714
2021-09-27,63894.16015625,65002.52788813124,63894.16015625,64872.130781340944,701488,43.96723620258487,64317.94765625,64568.960546875,64423.57,56.02793191459517
2021-09-28,64676.54296875,64741.73384648199,63568.17139600717,63763.76705671205,730120,50.42428686273904,64376.626171875,64562.441015625,64410.53046875,64.7272619353574
2021-09-29,64220.15234375,64872.13019598223,63568.17065359966,64872.13019598223,851430,47.02036017632628,64467.90390625,64533.101953125,64404.010546875,39.14617723617437
2021-09-30,63372.57421875,64285.350108944556,63307.37566674196,64220.15155693651,1808196,41.42724010738271,64409.225390625,64461.383984375,64363.58765625,-31.634098977856127
2021-10-01,62525.0,64024.55516519928,62459.801448741164,63437.772041787735,2429062,36.72300436674285,64324.46796875,64347.2873046875,64349.243984375,-126.96158394329956
2021-10-04,61677.421875,62916.186657083505,61547.02477416638,62590.19774291741,137645361,32.72150271265215,63998.47734375,64171.25234375,64330.9884375,-232.38843766883113
2021-10-05,62329.40625,62655.39901625126,62003.41732166687,62003.41732166687,1467323,38.291699210624394,63737.68515625,64027.8166015625,64338.8121875,-242.39049443862314
2021-10-06,62329.40625,62329.40625,62329.40625,62329.40625,0,38.291699210624394,63476.89296875,63884.380859375,64320.556640625,-233.1134755093313
2021-10-07,63111.78515625,63111.78515625,61938.218871626195,62329.40635386142,1201345,44.66735649572652,63300.858203125,63802.8833984375,64306.213046875,-161.7781153096538
2021-10-08,63242.18359375,63242.18359375,62329.40766543641,62981.38937482663,1050348,45.67480443463083,63137.86328125,63731.1654296875,64293.173515625,-96.52445185054302
2021-10-11,63242.18359375,63242.18359375,63242.18359375,63242.18359375,0,45.67480443463083,63072.665625,63695.306640625,64293.173515625,-46.605107847537624
2021-10-12,63242.18359375,64089.75712941452,63242.18359375,64089.75712941452,1146944,45.67480443463083,62929.2296875,63652.9279296875,64269.702265625,-8.807650236891675
2021-10-13,63242.18359375,63894.16146522199,63242.18359375,63828.966748409366,2149371,45.67480443463083,62831.4328125,63649.668359375,64246.231015625,19.430713054178
2021-10-14,63242.18359375,63242.18359375,63242.18359375,63242.18359375,0,45.67480443463083,62818.39375,63613.8095703125,64214.936015625,40.1530330253006
2021-10-15,62916.19140625,63437.77601103783,62916.19140625,63111.787072264786,1102338,42.84962253115898,62857.512890625,63590.9904296875,64194.07265625,34.1825676850857
2021-10-18,62916.19140625,62916.19140625,62916.19140625,62916.19140625,0,42.84962253115898,62981.38984375,63489.93359375,64170.601328125,32.520714138657695
2021-10-19,62850.9921875,62916.19074215007,62068.61720753559,62655.40036146801,1260267,42.243536115061225,63033.5484375,63385.616796875,64145.826015625,29.411548992730673
2021-10-20,61938.21875,63046.58647908845,61286.23705560948,62850.990819395854,2352358,34.81843909624227,62994.4296875,63235.661328125,64074.108125,-28.599016872284892
2021-10-21,61286.23828125,62590.20169610852,61286.23828125,62199.01036890004,1847678,30.67145371690225,62811.875,63056.3666015625,63997.174375,-101.27132642043813
2021-10-22,61481.83203125,61938.21806087014,61286.23637373362,61938.21806087014,361669,33.24032583719553,62635.83984375,62886.8515625,63928.064453125,-125.0027059215023
2021-10-25,61481.83203125,61481.83203125,61481.83203125,61481.83203125,0,33.24032583719553,62459.8046875,62766.23515625,63845.91484375,-129.0122502148236
2021-10-26,61286.23828125,61677.42577054027,61025.44406311101,61351.43683578475,952396,31.870731989073107,62264.21015625,62596.719921875,63759.853359375,-132.6386345056594
2021-10-27,62655.3984375,62916.18881017394,61481.832165672036,61677.42398569796,2152837,48.01699061736021,62205.531640625,62518.4822265625,63695.959140625,-35.67351144862437
2021-10-28,63828.96484375,63828.96484375,62655.39856945054,62981.38749545901,2671230,57.3477718235537,62264.209765625,62541.3017578125,63632.065,106.85631862105606
2021-10-29,63894.16015625,64154.95436983059,63176.98374473965,63437.7741204021,1904490,57.80093313113874,62362.006640625,62609.759765625,63604.681796875,199.4963740884707
2021-11-01,63894.16015625,63894.16015625,63894.16015625,63894.16015625,0,57.80093313113874,62459.803515625,62720.5966796875,63613.80953125,251.39483544657145
2021-11-02,63894.16015625,63828.96544077299,63437.7741204021,63502.972673797245,1218072,57.80093313113874,62564.1203125,62798.834375,63626.8490625,274.4636721283339
2021-11-03,64350.55078125,64415.74933540628,63437.77486098024,63698.56907760537,2757729,61.38776055481028,62805.353515625,62899.8916015625,63642.49671875,306.7535772960129
2021-11-04,64154.953125,64415.747333520274,63372.57433735725,64350.54878139021,1490982,59.07042284583321,63092.225,62952.05,63663.360078125,300.8228569650631
2021-11-05,63568.16796875,64546.14238162908,63242.179056402274,63568.16796875,1697284,52.64944078072755,63300.85859375,62968.34921875,63659.448046875,245.5967786820281
2021-11-08,64024.55859375,64154.95570325052,63568.172548416405,63959.36003899974,1784537,56.60087394235841,63555.13125,63007.46796875,63645.10453125,228.3816438975822
2021-11-09,63307.375,64285.349431902745,63242.18028659664,63894.15812397444,2075982,49.59664770286029,63757.244921875,63010.7275390625,63615.113359375,160.4781849951988
2021-11-10,63633.37109375,64024.558584275444,63111.78649374333,63307.37832004695,1291611,52.47551209385296,63855.0421875,63030.2869140625,63591.642109375,130.5714064058099
2021-11-11,64089.7578125,64741.73569092094,63242.18426780182,63763.768873289526,1681160,56.243501172185525,63881.121484375,63072.665625,63577.29859375,134.07160009500052
2021-11-12,64024.55859375,64089.757148500255,63568.172548416405,64089.757148500255,926476,55.56571427571847,63894.161328125,63128.083984375,63561.65109375,124.73517856290195
2021-11-15,63698.5703125,64546.14769504507,63372.57753539872,64089.75780710328,1155383,52.17986184938573,63874.60234375,63167.2029296875,63531.660078125,90.9152005198545
2021-11-16,63372.57421875,64220.15155693651,63242.18095265197,63698.56697879022,1064363,48.96653023898016,63822.44375,63193.28203125,63495.149140625,43.31459000720545
2021-11-17,63894.16015625,63959.358709645145,63372.57556700695,63372.57556700695,1187933,53.86215464792897,63776.8046875,63291.0791015625,63469.069921875,43.56383111311045
2021-11-18,63242.18359375,64089.75712941452,63242.18359375,64089.75712941452,1069486,47.702141185528745,63685.527734375,63388.8763671875,63439.07890625,-1.2019412999515566
2021-11-19,63242.18359375,63242.18359375,63242.18359375,63242.18359375,0,47.702141185528745,63652.929296875,63476.8939453125,63410.39171875,-30.22519578916905
2021-11-22,64415.74609375,64480.94464462523,63307.37456678905,63437.77166853951,1533026,57.78171430733937,63692.048046875,63623.5896484375,63419.519453125,27.103008361156697
2021-11-23,64611.34765625,64611.34765625,64024.56064470064,64546.14909941118,827620,59.19340442577847,63822.4453125,63789.8451171875,63429.95125,73.07643911445189
2021-11-24,68327.6328125,68849.22125285765,64676.54443334236,64676.54443334236,2838050,75.77041354581031,64291.871484375,64073.4568359375,63530.35640625,334.0381606811401
2021-11-25,69827.1953125,70413.9823365564,68197.24670846149,68458.0332655386,2220047,79.40587383866867,64865.615234375,64373.368359375,63647.713125,573.8429314602962
2021-11-26,68458.03125,70544.36970021203,67806.05336274748,69566.39903141493,1325518,69.19703202551347,65308.9625,64601.5619140625,63749.422265625,603.4326415535163
2021-11-29,65915.3046875,68392.83454254006,65850.11380526541,67349.66528923427,1282419,55.04365797335825,65530.6359375,64702.619140625,63768.981796875,423.44312050752217
2021-11-30,64480.9453125,67806.04841406932,64480.9453125,67806.04841406932,2014046,48.96009797850103,65641.473046875,64731.9583984375,63759.854140625,191.29703775273993
2021-12-01,64546.1484375,66176.09699008217,64089.75854430849,64806.93498634425,831086,49.23476846505201,65706.671875,64741.73828125,63752.030546875,33.892284674740154
2021-12-02,64611.34765625,65719.7154466732,64415.75198573355,65393.72266247912,1187029,49.527262952620376,65843.58828125,64764.5580078125,63746.81484375,-68.492130346885
2021-12-03,63894.16015625,65719.71197547787,63568.1712271924,64676.54279699178,1199386,46.36282756730387,65908.7859375,64780.8576171875,63727.255390625,-180.79768835120308
2021-12-06,62199.01171875,65198.12610284442,62199.01171875,63894.16265968714,1519915,39.877402170028525,65687.1125,64689.5802734375,63693.352421875,-355.433491478675
2021-12-07,64024.55859375,64806.933574916664,62655.40045774922,62655.40045774922,1235703,48.26974324435011,65628.43359375,64725.439453125,63680.312734375,-334.4893326584723
2021-12-08,64350.55078125,64806.932984507606,63894.16090215603,63894.16090215603,764780,49.62207895409336,65230.725390625,64761.2984375,63682.920703125,-286.99307819063023
2021-12-09,64676.54296875,64806.93240005028,63437.77428887058,63502.972842438874,1213702,51.00153244657719,64715.66015625,64790.6376953125,63709.000078125,-224.69020143552387
2021-12-10,65198.12109375,67023.67284424984,65132.922542809436,65850.10660315565,2834885,53.2091537747049,64389.669140625,64849.3158203125,63762.4625,-143.37888840678073
2021-12-13,64937.328125,66502.08570149697,64676.54159211396,66502.08570149697,1564220,51.94883873108054,64291.871484375,64911.2537109375,63827.660625,-104.01823511820766
2021-12-14,64741.734375,65524.11702420648,64611.34494263529,64937.330037301625,1299448,50.97366408982798,64317.950390625,64979.71171875,63875.9071875,-88.61685269930109
2021-12-15,65132.92578125,65654.51421470816,64546.14646944596,64872.131564520925,1103543,52.87886724977117,64376.628125,65041.65,63931.977578125,-51.39080944186614
2021-12-16,64611.34765625,65719.7154466732,63959.36208786183,65719.7154466732,1577933,50.084216828990876,64376.628125,65110.108203125,63961.968828125,-60.5706313237726
2021-12-17,62916.19140625,65198.1254914161,62916.19140625,65198.1254914161,5237726,42.2659417449447,64278.83125,65093.80859375,63955.448984375,-173.11249053606676
2021-12-20,64872.1328125,64872.1328125,63959.36071222513,64220.154933971244,1110475,51.64541607686906,64546.143359375,65116.6279296875,63988.04796875,-111.14096089009847
2021-12-21,64480.9453125,65067.724600618785,64220.15110629784,64546.14386405054,1166534,49.8993716038294,64591.78203125,65110.1078125,64012.823203125,-92.57144072549194
2021-12-22,64644.734375,65401.305111479734,64392.54671489338,64728.7995137555,2261969,50.651653716975396,64621.200390625,64925.962890625,64040.87421875,-66.55060746784959
2021-12-23,64308.48046875,66326.00110526108,64308.48046875,65149.11245142967,1758509,49.024176221480985,64584.394140625,64650.0271484375,64062.20015625,-68.98338237403144
2021-12-24,65989.75,65989.75,64560.673653853344,64560.673653853344,1003141,56.542791696544406,64663.55703125,64526.6130859375,64123.671328125,39.788062002220585
2021-12-27,67082.578125,67502.89219245147,65485.36760513237,66326.00349619534,1103172,60.6096807637262,64878.08203125,64584.9767578125,64206.9990625,174.91453690841004
2021-12-28,67250.6953125,68091.33113685009,65569.43141995923,67250.6953125,1380352,61.211066709927216,65128.978125,64723.4642578125,64294.993125,260.0647239194042
2021-12-29,66830.3828125,67082.57434121004,66494.13002627314,66830.3828125,519640,58.794251135728025,65298.723828125,64837.6759765625,64392.83640625,271.28208028344966
2021-12-30,65905.6875,67166.63742161247,65317.24316909288,67082.57616181426,1086874,53.764778417404955,65428.1578125,64902.39296875,64485.225390625,202.76489885930442
2021-12-31,66241.9375,66578.19028116309,65905.6847188369,66410.06001250181,498382,55.263423056622756,65760.732421875,65019.7818359375,64580.4275,167.87187955970137
2022-01-03,66241.9375,66241.9375,66241.9375,66241.9375,0,55.263423056622756,65897.712890625,65221.928125,64675.629609375,134.0416799719677
2022-01-04,66410.0625,66746.315293758,65569.43439368489,66410.0625,1339017,56.08877773638242,66090.624609375,65341.2033203125,64778.10609375,113.07490678036692
2022-01-05,65569.4296875,67586.9463052426,65569.4296875,66410.05773347981,1893261,51.020278172378966,66183.094140625,65402.147265625,64836.38671875,36.6355054077261
2022-01-06,66494.1328125,67166.63841313294,65485.36665539069,66073.81099498448,1435623,55.756515257731614,66401.659375,65493.0267578125,64889.690078125,42.01013076187036
2022-01-07,67082.578125,67166.6393872583,65737.55914806726,66914.4478443234,1141082,58.50623498022494,66510.9421875,65587.249609375,64953.4584375,76.82751870508844
2022-01-10,66830.3828125,67166.63559872686,65989.74696885307,66998.50532753364,1295557,56.874782467079996,66485.72265625,65681.90234375,65012.182890625,74.45104857559699
2022-01-11,66746.3125,67250.69554760522,65989.74568475159,67250.69554760522,1125138,56.31107159225427,66435.284375,65782.13125,65069.2259375,59.44642299176826
2022-01-12,67250.6953125,67250.6953125,65569.43141995923,66746.31226665806,2127571,58.94045033135607,66477.315625,65888.0197265625,65127.228828125,74.73149476517261
2022-01-13,68847.8984375,70949.48413519315,67418.82605774984,67671.00982629908,2991236,65.93252765005016,66771.53671875,66099.847265625,65221.087734375,177.7712044364631
2022-01-14,70108.8515625,70108.8515625,68091.33478340523,68847.90163652581,1797600,70.24109132238337,67158.228125,66459.4802734375,65351.90140625,308.5484432132358
2022-01-17,72462.625,73975.76638108208,69184.15071496226,69772.59501628081,3104258,76.2733441181662,67780.296875,66839.0048828125,65520.662734375,518.8934639135023
2022-01-18,73639.515625,73639.515625,70613.232779725,71874.18267256298,2003684,78.60822865846232,68503.2421875,67296.9333984375,65727.305546875,691.7948204290165
2022-01-19,72967.0078125,73555.45211193753,71453.86643625484,73555.45211193753,1080378,74.11965670772656,69243.0,67713.0470703125,65913.97828125,712.5624107426161
2022-01-20,73219.1953125,73555.45586317837,69856.66736731403,71621.99259949672,3300068,74.70299461623638,69915.50625,68158.5828125,66096.56703125,694.274653036884
2022-01-21,74984.5234375,75657.02898291986,72378.56250995821,73051.06805537808,2955216,78.37709324360057,70705.70078125,68608.321484375,66315.766328125,747.4491416419812
2022-01-24,78178.9375,78599.25153269443,74143.8886590323,75152.65474735391,3222122,83.14699555326871,71840.55625,69163.139453125,66605.373671875,932.124625360294
2022-01-25,80532.7109375,80700.8412126155,74816.40568212893,77758.61956929234,2830384,85.65758562289517,73219.19609375,69827.240234375,66948.57640625,1133.7691698313156
2022-01-26,79439.890625,80532.71025746362,77842.68017144906,80532.71025746362,2980253,79.71968620917752,74438.115625,70457.715625,67259.491015625,1112.941402084277
2022-01-27,76497.671875,79439.89360380461,75993.28879115921,78178.94365036263,2046554,66.37822172705556,75203.09296875,70987.31484375,67524.60078125,833.2032187158902
2022-01-28,74816.40625,77338.30610275599,74816.40625,76497.67023311739,2427781,60.180400364951495,75673.8484375,71416.03828125,67756.085234375,484.42138452787094
2022-01-31,74816.40625,74816.40625,74816.40625,74816.40625,0,60.180400364951495,75909.2265625,71844.76171875,67964.0984375,216.83839780742892
2022-02-01,74816.40625,74816.40625,74816.40625,74816.40625,0,60.180400364951495,76026.915625,72265.07890625,68168.199609375,13.682199349872462
2022-02-02,74816.40625,74816.40625,74816.40625,74816.40625,0,60.180400364951495,76211.85546875,72727.427734375,68297.975078125,-138.47393725589063
2022-02-03,74816.40625,74816.40625,74816.40625,74816.40625,0,60.180400364951495,76371.5765625,73143.54140625,68397.759296875,-250.37233690795847
2022-02-04,74816.40625,74816.40625,74816.40625,74816.40625,0,60.180400364951495,76354.76484375,73530.2328125,68524.926796875,-330.60141874540614
2022-02-07,77674.5546875,78094.86872144799,75236.71622705099,76161.41330666408,1914164,68.08332191906408,76304.3265625,74072.44140625,68760.111796875,-203.62118103864532
2022-02-08,77338.3046875,77674.55747797021,75741.10199372662,77674.55747797021,1353898,66.41335301140747,75984.8859375,74602.041015625,69017.258984375,-156.81762176276015
2022-02-09,76329.546875,77254.24399460392,75909.22506671475,76665.79966793236,1869404,61.53681136002917,75673.8515625,75055.98359375,69252.926953125,-205.28122957536107
2022-02-10,76749.859375,78515.19231931405,76497.66784636091,76581.72910385407,2157923,62.763667139083736,75699.0703125,75451.081640625,69495.6971875,-219.24810346222375
2022-02-11,75657.03125,77002.05013730278,75657.03125,76749.85861117355,1368070,57.61768500701293,75783.1328125,75728.490625,69730.954609375,-306.92631516686424
2022-02-14,72294.5,74648.27737676799,72294.5,74059.83303257599,4285967,45.30828831233481,75530.9421875,75720.084375,69932.864375,-580.3567324909211
2022-02-15,72294.5,72294.5,72294.5,72294.5,0,45.30828831233482,75278.7515625,75652.83359375,70098.263203125,-739.967720104205
2022-02-16,73135.1328125,73891.70740445476,72630.75750735645,73555.45461563919,1518766,48.49843577231409,75110.62421875,75661.23984375,70273.95484375,-764.5380641717798
2022-02-17,73555.453125,73723.57563792088,72967.00881745797,73135.13133037885,1690247,50.06676651798296,74984.52890625,75678.052734375,70451.533046875,-728.2603559253052
2022-02-18,73303.265625,73555.45716439022,72630.76002406604,72630.76002406604,1259182,49.10064382143174,74833.21484375,75593.98984375,70613.6359375,-697.0040295531867
2022-02-21,73471.3828125,73639.51307860574,72798.87726039572,72798.87726039572,1202139,49.79613738642776,74412.89765625,75358.612109375,70784.31703125,-642.1220399160227
2022-02-22,72967.0078125,73135.13032310536,71453.86643625484,73135.13032310536,1818976,47.69070783209357,73975.76796875,74980.326953125,70948.8225,-616.7623011594288
2022-02-23,73051.0703125,73135.13156923497,72126.37321993671,73135.13156923497,1164820,48.084687638834396,73647.9203125,74660.8859375,71107.185390625,-572.2775041290814
2022-02-24,71706.0625,72967.01243404306,71453.87096195942,72882.94341725629,2454944,42.56116863735803,73143.540625,74421.30546875,71249.0796875,-608.0330502378587
2022-02-25,71537.9296875,72210.43526100344,71453.86842985197,71706.05995895565,1909086,41.91302624655102,72731.63046875,74257.381640625,71421.514453125,-615.716080682872
2022-02-28,71033.546875,71537.92993495204,70949.4856170612,71537.92993495204,1561400,39.94767199588978,72605.53515625,74068.238671875,71544.742734375,-625.4563929775464
2022-03-01,71453.8671875,71790.11996840537,70697.29261334334,71033.54539424871,1529867,42.372743508546044,72521.471875,73900.11171875,71684.201171875,-575.5376316150298
2022-03-02,71453.8671875,71958.24248077832,70781.36162568927,71958.24248077832,1955263,42.372743508546044,72353.3453125,73731.984765625,71820.383828125,-516.3546363470911
2022-03-03,71874.1796875,71874.1796875,71201.67414007138,71453.86565939694,1242648,44.95088267224217,72185.21796875,73584.8734375,71971.6978125,-426.4672306650745
2022-03-04,71369.796875,71874.17991524936,71285.73562034489,71621.98839512469,1249616,42.49403067341487,71991.87109375,73412.54296875,72079.29875,-380.0868312192957
2022-03-07,71369.796875,71369.796875,70529.16881613016,70865.42159090996,1184306,42.49403067341487,71781.7125,73097.305078125,72165.043125,-330.3522900549968
2022-03-08,68511.6484375,71033.54827463206,68511.6484375,70445.1039451466,3467770,31.264033511113965,71336.1765625,72655.972265625,72190.2621875,-462.7700211052396
2022-03-09,69772.59375,69856.66276020506,68679.77417892692,68763.83543297272,1565179,38.93170768743808,71008.32890625,72328.124609375,72249.10640625,-438.49002457426093
2022-03-10,70192.921875,70361.0443982827,69688.53879283197,69772.60005447331,1362992,41.283071437942404,70857.01484375,72000.277734375,72334.85109375,-369.9145432815769
